Date dd.mm.yyy,Time hh:mm,"Solar declination angle, deg.","Sunrise time, h","Sunset time, h",Solar zenith angle cosine,"Solar altitude angle, deg.","Solar constant, Wh/m2",Solar irradiation at the boarder of the atmosphere PREDICTED,"Cloudiness, fact, p.u.","Temperature, fact, ˚С","Humidity, fact, %","Wind speed, fact, m/s","Solar power plant generation, fact, kWh"
31-07-2018,0.96,18.171,5.531,20.219,0,0,1327.582,0.53462,0,29.5,32,3.89,0
01-08-2018,0,17.913,5.551,20.197,0,0,1327.965,0,0,28.5,33.5,3.89,0
01-08-2018,0.04,17.913,5.551,20.197,0,0,1327.965,0,0,28,37,3.06,0
01-08-2018,0.08,17.913,5.551,20.197,0,0,1327.965,0,0,28,32,3.06,0
01-08-2018,0.13,17.913,5.551,20.197,0,0,1327.965,0,0,28,32,5,0
01-08-2018,0.17,17.913,5.551,20.197,0,0,1327.965,0,0,26.5,35,5,0
01-08-2018,0.21,17.913,5.551,20.197,0,0,1327.965,0,0,26,36,4.44,0
01-08-2018,0.25,17.913,5.551,20.197,0.074,2.118,1327.965,50.46155682,0,25,39,5,50.4
01-08-2018,0.29,17.913,5.551,20.197,0.244,9.19,1327.965,228.7156613,0,25,40,5,537.6
01-08-2018,0.33,17.913,5.551,20.197,0.413,19.28,1327.965,447.9670187,0,26,39,5,2490.6
01-08-2018,0.38,17.913,5.551,20.197,0.569,29.561,1327.965,668.7372283,0,26.5,40.5,6.11,5419.68
01-08-2018,0.42,17.913,5.551,20.197,0.702,39.638,1327.965,849.7116272,0,28,37,6.11,8056.44
01-08-2018,0.46,17.913,5.551,20.197,0.802,48.923,1327.965,1007.943541,0,31.5,30,6.11,10005.24
01-08-2018,0.5,17.913,5.551,20.197,0.862,56.399,1327.965,1124.138866,0,33,28,6.11,11240.88
01-08-2018,0.54,17.913,5.551,20.197,0.879,60.497,1327.965,1185.05828,0,34,24,6.94,11651.64
01-08-2018,0.58,17.913,5.551,20.197,0.851,59.877,1327.965,1185.05828,0,35,22,6.94,11505.48
01-08-2018,0.63,17.913,5.551,20.197,0.78,54.767,1327.965,1124.138866,0,35,22,6.11,10683.96
01-08-2018,0.67,17.913,5.551,20.197,0.671,46.706,1327.965,957.1353654,0,35,22,6.11,9255.12
01-08-2018,0.71,17.913,5.551,20.197,0.532,37.148,1327.965,799.5183162,0,34.5,25.5,6.53,7145.88
01-08-2018,0.75,17.913,5.551,20.197,0.372,26.975,1327.965,615.7105922,0,34,28,8.06,4462.08
01-08-2018,0.79,17.913,5.551,20.197,0.201,16.708,1327.965,403.0330625,0,32,36,6.94,1700.16
01-08-2018,0.83,17.913,5.551,20.197,0.032,6.721,1327.965,164.3724846,0,30.5,39,6.11,310.8
01-08-2018,0.88,17.913,5.551,20.197,0,0.92,1327.965,27.46559868,0,29,40,5,5.04
01-08-2018,0.92,17.913,5.551,20.197,0,0,1327.965,0.042568421,0,28,45,3.06,0
01-08-2018,0.96,17.913,5.551,20.197,0,0,1327.965,0.042568421,0,27,51,3.06,0
02-08-2018,0,17.65,5.572,20.175,0,0,1328.36,0,0.5,27,48,3.06,0
02-08-2018,0.04,17.65,5.572,20.175,0,0,1328.36,0,0.5,27,43.5,3.89,0
02-08-2018,0.08,17.65,5.572,20.175,0,0,1328.36,0,0.5,26.5,27,6.53,0
02-08-2018,0.13,17.65,5.572,20.175,0,0,1328.36,0,0.5,24,27,6.11,0
02-08-2018,0.17,17.65,5.572,20.175,0,0,1328.36,0,0.5,24,25,6.11,0
02-08-2018,0.21,17.65,5.572,20.175,0,0,1328.36,0,0.5,23,27,6.11,0
02-08-2018,0.25,17.65,5.572,20.175,0.071,2.025,1328.36,50.46155682,0.5,24,24,6.11,44.52
02-08-2018,0.29,17.65,5.572,20.175,0.241,9.008,1328.36,228.7156613,0.5,23,27,3.89,535.92
02-08-2018,0.33,17.65,5.572,20.175,0.411,19.104,1328.36,447.9670187,0.5,23,29,3.89,1360.8
02-08-2018,0.38,17.65,5.572,20.175,0.567,29.386,1328.36,668.7372283,0.5,23,32,4.44,2516.64
02-08-2018,0.42,17.65,5.572,20.175,0.699,39.455,1328.36,849.7116272,0.5,24,41,5,3438.96
02-08-2018,0.46,17.65,5.572,20.175,0.799,48.72,1328.36,1007.943541,0.5,26,44,3.89,3584.28
02-08-2018,0.5,17.65,5.572,20.175,0.86,56.168,1328.36,1124.138866,0.5,29,40,5,5355
02-08-2018,0.54,17.65,5.572,20.175,0.876,60.242,1328.36,1185.05828,0.5,29,37,6.11,11504.64
02-08-2018,0.58,17.65,5.572,20.175,0.848,59.621,1328.36,1124.138866,0.5,31,25,6.94,12033.84
02-08-2018,0.63,17.65,5.572,20.175,0.777,54.532,1328.36,1124.138866,0.5,31,18,6.94,11499.6
02-08-2018,0.67,17.65,5.572,20.175,0.669,46.495,1328.36,957.1353654,0,32,18,6.94,7867.44
02-08-2018,0.71,17.65,5.572,20.175,0.529,36.952,1328.36,799.5183162,0,30,27,6.11,5113.92
02-08-2018,0.75,17.65,5.572,20.175,0.369,26.785,1328.36,615.7105922,0,30,25,6.11,5098.8
02-08-2018,0.79,17.65,5.572,20.175,0.198,16.516,1328.36,403.0330625,0,30,22,6.11,1788.36
02-08-2018,0.83,17.65,5.572,20.175,0.029,6.521,1328.36,164.3724846,0,29,29,6.11,263.76
02-08-2018,0.88,17.65,5.572,20.175,0,0.817,1328.36,27.46559868,0,27,30,3.06,8.4
02-08-2018,0.92,17.65,5.572,20.175,0,0,1328.36,0.042568421,0,22.5,43.5,0.56,0
02-08-2018,0.96,17.65,5.572,20.175,0,0,1328.36,0.042568421,0,20.5,50.5,1.53,0
03-08-2018,0,17.382,5.593,20.152,0,0,1328.767,0,0,21,60,1.94,0
03-08-2018,0.04,17.382,5.593,20.152,0,0,1328.767,0,0,20,62,1.11,0
03-08-2018,0.08,17.382,5.593,20.152,0,0,1328.767,0,0,19,64,0,0
03-08-2018,0.13,17.382,5.593,20.152,0,0,1328.767,0,0,18,68,1.11,0
03-08-2018,0.17,17.382,5.593,20.152,0,0,1328.767,0,0,17,72,1.11,0
03-08-2018,0.21,17.382,5.593,20.152,0,0,1328.767,0,0,16,77,1.11,0
03-08-2018,0.25,17.382,5.593,20.152,0.067,1.93,1328.767,50.46155682,0,16,72,0,42
03-08-2018,0.29,17.382,5.593,20.152,0.238,8.823,1328.767,197.3310938,0,18.5,68,1.94,488.04
03-08-2018,0.33,17.382,5.593,20.152,0.408,18.927,1328.767,447.9670187,0,24,41,1.94,2556.96
03-08-2018,0.38,17.382,5.593,20.152,0.564,29.209,1328.767,668.7372283,0,27,28,3.89,5677.56
03-08-2018,0.42,17.382,5.593,20.152,0.697,39.268,1328.767,849.7116272,0,28,25,3.06,8347.08
03-08-2018,0.46,17.382,5.593,20.152,0.797,48.514,1328.767,1007.943541,0,30.5,19.5,3.06,10155.6
03-08-2018,0.5,17.382,5.593,20.152,0.857,55.933,1328.767,1124.138866,0,32,16,3.06,11249.28
03-08-2018,0.54,17.382,5.593,20.152,0.874,59.982,1328.767,1185.05828,0,32,16,3.06,11666.76
03-08-2018,0.58,17.382,5.593,20.152,0.846,59.36,1328.767,1124.138866,0,32,16,3.89,11424.84
03-08-2018,0.63,17.382,5.593,20.152,0.775,54.292,1328.767,1063.029155,0,32,17,5,10794.84
03-08-2018,0.67,17.382,5.593,20.152,0.666,46.278,1328.767,957.1353654,0,33,18,5,9471
03-08-2018,0.71,17.382,5.593,20.152,0.526,36.75,1328.767,799.5183162,0,33,18,3.89,7359.24
03-08-2018,0.75,17.382,5.593,20.152,0.365,26.588,1328.767,615.7105922,0,32,18,3.89,4699.8
03-08-2018,0.79,17.382,5.593,20.152,0.194,16.318,1328.767,383.3894677,0,31,24,5,1984.08
03-08-2018,0.83,17.382,5.593,20.152,0.025,6.315,1328.767,164.3724846,0.5,29,33,3.89,357.84
03-08-2018,0.88,17.382,5.593,20.152,0,0.712,1328.767,27.46559868,0.5,28,39,3.06,2.52
03-08-2018,0.92,17.382,5.593,20.152,0,0,1328.767,0.042568421,0.5,26,46,2.5,0
03-08-2018,0.96,17.382,5.593,20.152,0,0,1328.767,0.042568421,0.5,24,53,1.94,0
04-08-2018,0,17.108,5.614,20.128,0,0,1329.184,0,0.5,23.5,55,1.11,0
04-08-2018,0.04,17.108,5.614,20.128,0,0,1329.184,0,0.5,22,57,0,0
04-08-2018,0.08,17.108,5.614,20.128,0,0,1329.184,0,0.5,22,64,1.11,0
04-08-2018,0.13,17.108,5.614,20.128,0,0,1329.184,0,0.5,21.67,64,1.67,0
04-08-2018,0.17,17.108,5.614,20.128,0,0,1329.184,0,0.5,21.5,64,1.94,0
04-08-2018,0.21,17.108,5.614,20.128,0,0,1329.184,0,0.656,22,69,1.94,0
04-08-2018,0.25,17.108,5.614,20.128,0.064,1.834,1329.184,50.46155682,0.95,23,69,5,0
04-08-2018,0.29,17.108,5.614,20.128,0.235,8.637,1329.184,197.3310938,0.95,21,83,4.44,59.64
04-08-2018,0.33,17.108,5.614,20.128,0.405,18.748,1329.184,447.9670187,1,20,88,1.94,285.6
04-08-2018,0.38,17.108,5.614,20.128,0.562,29.03,1329.184,668.7372283,1,21,83,2.08,689.64
04-08-2018,0.42,17.108,5.614,20.128,0.695,39.08,1329.184,849.7116272,1,21,78,1.11,1452.36
04-08-2018,0.46,17.108,5.614,20.128,0.795,48.305,1329.184,1007.943541,0.906,22,71,3.89,2079
04-08-2018,0.5,17.108,5.614,20.128,0.855,55.694,1329.184,1124.138866,1,21,73,3.89,3693.48
04-08-2018,0.54,17.108,5.614,20.128,0.872,59.717,1329.184,1124.138866,0.95,21,73,3.47,2781.24
04-08-2018,0.58,17.108,5.614,20.128,0.844,59.093,1329.184,1124.138866,0.95,23,65,1.11,1738.8
04-08-2018,0.63,17.108,5.614,20.128,0.772,54.046,1329.184,1063.029155,0.95,23,65,1.94,1773.24
04-08-2018,0.67,17.108,5.614,20.128,0.663,46.055,1329.184,957.1353654,0.95,23,69,1.94,2099.16
04-08-2018,0.71,17.108,5.614,20.128,0.523,36.542,1329.184,799.5183162,0.95,24,61,3.06,3045.84
04-08-2018,0.75,17.108,5.614,20.128,0.362,26.386,1329.184,615.7105922,0.881,24,59,1.94,1928.64
04-08-2018,0.79,17.108,5.614,20.128,0.191,16.114,1329.184,383.3894677,0.813,24,57,1.53,568.68
04-08-2018,0.83,17.108,5.614,20.128,0.021,6.104,1329.184,164.3724846,0.813,24,61,1.11,51.24
04-08-2018,0.88,17.108,5.614,20.128,0,0.604,1329.184,27.46559868,0.5,23,69,1.94,0
04-08-2018,0.92,17.108,5.614,20.128,0,0,1329.184,0.042568421,0.5,21,78,1.94,0
04-08-2018,0.96,17.108,5.614,20.128,0,0,1329.184,0.042568421,0.5,22,78,1.11,0
05-08-2018,0,16.83,5.635,20.105,0,0,1329.613,0,0.5,22,75.5,0.56,0
05-08-2018,0.04,16.83,5.635,20.105,0,0,1329.613,0,0.5,22,73,1.94,0
05-08-2018,0.08,16.83,5.635,20.105,0,0,1329.613,0,0.5,21.5,80.5,2.5,0
05-08-2018,0.13,16.83,5.635,20.105,0,0,1329.613,0,0.5,21.25,81.75,2.5,0
05-08-2018,0.17,16.83,5.635,20.105,0,0,1329.613,0,0.5,21,83,2.5,0
05-08-2018,0.21,16.83,5.635,20.105,0,0,1329.613,0,0.5,21,83,3.06,0
05-08-2018,0.25,16.83,5.635,20.105,0.061,1.738,1329.613,50.46155682,0,21,83,2.5,17.64
05-08-2018,0.29,16.83,5.635,20.105,0.232,8.449,1329.613,197.3310938,0,21,83,2.5,113.4
05-08-2018,0.33,16.83,5.635,20.105,0.402,18.567,1329.613,447.9670187,0,22.5,71,3.89,1431.36
05-08-2018,0.38,16.83,5.635,20.105,0.559,28.848,1329.613,668.7372283,0.5,23.5,69,3.47,5536.44
05-08-2018,0.42,16.83,5.635,20.105,0.692,38.889,1329.613,849.7116272,0.5,27,51,5,4394.88
05-08-2018,0.46,16.83,5.635,20.105,0.792,48.093,1329.613,1007.943541,0.5,28,45,3.89,10111.92
05-08-2018,0.5,16.83,5.635,20.105,0.853,55.451,1329.613,1124.138866,0.5,29.5,34,3.89,11350.08
05-08-2018,0.54,16.83,5.635,20.105,0.869,59.447,1329.613,1124.138866,0,30,33,3.89,11174.52
05-08-2018,0.58,16.83,5.635,20.105,0.841,58.821,1329.613,1124.138866,0.5,30.5,29,3.89,9300.48
05-08-2018,0.63,16.83,5.635,20.105,0.77,53.793,1329.613,1063.029155,0.5,30.5,30,4.03,10946.88
05-08-2018,0.67,16.83,5.635,20.105,0.66,45.826,1329.613,957.1353654,0.5,32,26,3.89,9902.76
05-08-2018,0.71,16.83,5.635,20.105,0.52,36.328,1329.613,799.5183162,0.5,32,26,5,7262.64
05-08-2018,0.75,16.83,5.635,20.105,0.359,26.178,1329.613,615.7105922,0.5,32,24,4.44,4383.96
05-08-2018,0.79,16.83,5.635,20.105,0.187,15.905,1329.613,383.3894677,0.5,32,22,3.89,1649.76
05-08-2018,0.83,16.83,5.635,20.105,0.017,5.887,1329.613,121.7193277,0.5,31,26,0.97,262.92
05-08-2018,0.88,16.83,5.635,20.105,0,0.493,1329.613,0.53462,0,28,39.5,0.97,4.2
05-08-2018,0.92,16.83,5.635,20.105,0,0,1329.613,0.042568421,0,25,48.5,2.5,0
05-08-2018,0.96,16.83,5.635,20.105,0,0,1329.613,0.042568421,0,25,47,1.11,0
06-08-2018,0,16.546,5.657,20.08,0,0,1330.053,0,0,23,53,3.89,0
06-08-2018,0.04,16.546,5.657,20.08,0,0,1330.053,0,0,22,64.5,3.47,0
06-08-2018,0.08,16.546,5.657,20.08,0,0,1330.053,0,0,22.5,62.5,1.94,0
06-08-2018,0.13,16.546,5.657,20.08,0,0,1330.053,0,0,22,69,1.94,0
06-08-2018,0.17,16.546,5.657,20.08,0,0,1330.053,0,0,20.5,70.5,1.11,0
06-08-2018,0.21,16.546,5.657,20.08,0,0,1330.053,0,0,19,78,0,0
06-08-2018,0.25,16.546,5.657,20.08,0.057,1.64,1330.053,27.46559868,0,19,73,1.11,32.76
06-08-2018,0.29,16.546,5.657,20.08,0.229,8.259,1330.053,197.3310938,0,20,80.5,1.53,471.24
06-08-2018,0.33,16.546,5.657,20.08,0.399,18.384,1330.053,431.0713008,0,23,69,1.11,2403.24
06-08-2018,0.38,16.546,5.657,20.08,0.556,28.664,1330.053,668.7372283,0,28,42,1.11,5371.8
06-08-2018,0.42,16.546,5.657,20.08,0.69,38.695,1330.053,849.7116272,0,30,35,1.11,7911.12
06-08-2018,0.46,16.546,5.657,20.08,0.79,47.878,1330.053,1007.943541,0,32.5,26.5,1.53,9800.28
06-08-2018,0.5,16.546,5.657,20.08,0.85,55.205,1330.053,1124.138866,0,33.5,21.5,2.5,10922.52
06-08-2018,0.54,16.546,5.657,20.08,0.867,59.173,1330.053,1124.138866,0,34.25,20,2.5,11520.6
06-08-2018,0.58,16.546,5.657,20.08,0.839,58.543,1330.053,1124.138866,0,35,18.5,2.5,10663.8
06-08-2018,0.63,16.546,5.657,20.08,0.767,53.535,1330.053,1063.029155,0,36,17,1.11,10621.8
06-08-2018,0.67,16.546,5.657,20.08,0.657,45.591,1330.053,957.1353654,0,36,17,3.89,9212.28
06-08-2018,0.71,16.546,5.657,20.08,0.517,36.108,1330.053,799.5183162,0.25,36,16.5,2.92,7062.72
06-08-2018,0.75,16.546,5.657,20.08,0.355,25.965,1330.053,615.7105922,0,35.5,17.5,3.06,4291.56
06-08-2018,0.79,16.546,5.657,20.08,0.183,15.69,1330.053,383.3894677,0.5,33,28,3.89,1584.24
06-08-2018,0.83,16.546,5.657,20.08,0.013,5.665,1330.053,121.7193277,0,31.5,35.5,6.53,266.28
06-08-2018,0.88,16.546,5.657,20.08,0,0.379,1330.053,0.53462,0,30,37,5,1.68
06-08-2018,0.92,16.546,5.657,20.08,0,0,1330.053,0.042568421,0,28,45,3.89,0
06-08-2018,0.96,16.546,5.657,20.08,0,0,1330.053,0.042568421,0,26,57,3.06,0
07-08-2018,0,16.257,5.678,20.055,0,0,1330.504,0,0,25,65,3.06,0
07-08-2018,0.04,16.257,5.678,20.055,0,0,1330.504,0,0,25,69,3.89,0
07-08-2018,0.08,16.257,5.678,20.055,0,0,1330.504,0,0,24,69,3.89,0
07-08-2018,0.13,16.257,5.678,20.055,0,0,1330.504,0,0,23,73,3.06,0
07-08-2018,0.17,16.257,5.678,20.055,0,0,1330.504,0,0,23,69,1.94,0
07-08-2018,0.21,16.257,5.678,20.055,0,0,1330.504,0,0,23,69,1.53,0
07-08-2018,0.25,16.257,5.678,20.055,0.054,1.542,1330.504,27.46559868,0,22.25,70,1.74,29.4
07-08-2018,0.29,16.257,5.678,20.055,0.226,8.067,1330.504,197.3310938,0,21.5,71,1.94,466.2
07-08-2018,0.33,16.257,5.678,20.055,0.396,18.199,1330.504,431.0713008,0,23.5,63,2.5,1434.72
07-08-2018,0.38,16.257,5.678,20.055,0.554,28.479,1330.504,643.1165253,0,28,45,3.06,5189.52
07-08-2018,0.42,16.257,5.678,20.055,0.687,38.499,1330.504,849.7116272,0,31,33,3.06,6494.04
07-08-2018,0.46,16.257,5.678,20.055,0.787,47.66,1330.504,1007.943541,0,32,29,5,9748.2
07-08-2018,0.5,16.257,5.678,20.055,0.848,54.954,1330.504,1124.138866,0.5,34,24,5,10926.72
07-08-2018,0.54,16.257,5.678,20.055,0.864,58.894,1330.504,1124.138866,0.25,35.5,19,5.56,11375.28
07-08-2018,0.58,16.257,5.678,20.055,0.836,58.26,1330.504,1124.138866,0.5,37,17,5,11082.12
07-08-2018,0.63,16.257,5.678,20.055,0.764,53.271,1330.504,1063.029155,0.813,37,16,3.89,10405.92
07-08-2018,0.67,16.257,5.678,20.055,0.654,45.35,1330.504,957.1353654,0.813,38,14,3.89,8872.08
07-08-2018,0.71,16.257,5.678,20.055,0.514,35.883,1330.504,799.5183162,0.656,36.5,15.5,5.97,6725.04
07-08-2018,0.75,16.257,5.678,20.055,0.352,25.746,1330.504,589.9375243,0.5,34,28,8.89,4173.96
07-08-2018,0.79,16.257,5.678,20.055,0.18,15.469,1330.504,383.3894677,0,32,36,6.94,1572.48
07-08-2018,0.83,16.257,5.678,20.055,0.009,5.437,1330.504,121.7193277,0,30,40,6.94,335.16
07-08-2018,0.88,16.257,5.678,20.055,0,0.263,1330.504,0.53462,0,29,42,5,1.68
07-08-2018,0.92,16.257,5.678,20.055,0,0,1330.504,0.042568421,0,27,54,3.06,0
07-08-2018,0.96,16.257,5.678,20.055,0,0,1330.504,0.042568421,0,25.5,65,3.06,0
08-08-2018,0,15.964,5.7,20.03,0,0,1330.966,0,0,25,69,3.89,0
08-08-2018,0.04,15.964,5.7,20.03,0,0,1330.966,0,0,25,69,3.89,0
08-08-2018,0.08,15.964,5.7,20.03,0,0,1330.966,0,0,25,69,3.06,0
08-08-2018,0.13,15.964,5.7,20.03,0,0,1330.966,0,0,24,69,3.06,0
08-08-2018,0.17,15.964,5.7,20.03,0,0,1330.966,0,0,24,69,3.89,0
08-08-2018,0.21,15.964,5.7,20.03,0,0,1330.966,0,0,21.5,78,1.94,0
08-08-2018,0.25,15.964,5.7,20.03,0.05,1.442,1330.966,27.46559868,0,22,78,1.11,32.76
08-08-2018,0.29,15.964,5.7,20.03,0.223,7.873,1330.966,197.3310938,0,23,71,2.5,546.84
08-08-2018,0.33,15.964,5.7,20.03,0.393,18.012,1330.966,431.0713008,0,25,61,3.06,2345.28
08-08-2018,0.38,15.964,5.7,20.03,0.551,28.291,1330.966,643.1165253,0,27.5,52.5,3.06,5150.88
08-08-2018,0.42,15.964,5.7,20.03,0.684,38.301,1330.966,849.7116272,0,29,45,3.06,7835.52
08-08-2018,0.46,15.964,5.7,20.03,0.785,47.439,1330.966,1007.943541,0,31,40,3.06,9752.4
08-08-2018,0.5,15.964,5.7,20.03,0.845,54.7,1330.966,1124.138866,0,34,26,6.11,10826.76
08-08-2018,0.54,15.964,5.7,20.03,0.862,58.611,1330.966,1124.138866,0,35,22,6.11,10779.72
08-08-2018,0.58,15.964,5.7,20.03,0.833,57.971,1330.966,1124.138866,0,35.5,22,6.11,10330.32
08-08-2018,0.63,15.964,5.7,20.03,0.761,53.001,1330.966,1063.029155,0.5,35,20,5,10312.68
08-08-2018,0.67,15.964,5.7,20.03,0.651,45.103,1330.966,957.1353654,0.333,34.33,24.67,5.37,8478.12
08-08-2018,0.71,15.964,5.7,20.03,0.51,35.651,1330.966,799.5183162,0.25,34,27,5.56,5075.28
08-08-2018,0.75,15.964,5.7,20.03,0.348,25.521,1330.966,589.9375243,0.3,34,28,5,2314.2
08-08-2018,0.79,15.964,5.7,20.03,0.176,15.243,1330.966,354.1946869,0.3,32,31,3.89,885.36
08-08-2018,0.83,15.964,5.7,20.03,0.005,5.204,1330.966,121.7193277,0.4,30.5,34,2.92,156.24
08-08-2018,0.88,15.964,5.7,20.03,0,0.144,1330.966,0.53462,0.5,29,37,1.94,0
08-08-2018,0.92,15.964,5.7,20.03,0,0,1330.966,0.042568421,0,28,43.5,1.53,0
08-08-2018,0.96,15.964,5.7,20.03,0,0,1330.966,0.042568421,0.25,26.5,49.5,2.5,0
09-08-2018,0,15.666,5.721,20.005,0,0,1331.439,0,0.25,27,48,3.06,0
09-08-2018,0.04,15.666,5.721,20.005,0,0,1331.439,0,0,28,42,5,0
09-08-2018,0.08,15.666,5.721,20.005,0,0,1331.439,0,0.3,28,39,3.89,0
09-08-2018,0.13,15.666,5.721,20.005,0,0,1331.439,0,0.656,26.5,43,6.53,0
09-08-2018,0.17,15.666,5.721,20.005,0,0,1331.439,0,0.813,26,42,5,0
09-08-2018,0.21,15.666,5.721,20.005,0,0,1331.439,0,0.813,26,44,6.11,0
09-08-2018,0.25,15.666,5.721,20.005,0.047,1.342,1331.439,27.46559868,0.813,24.5,50,3.89,8.4
09-08-2018,0.29,15.666,5.721,20.005,0.219,7.678,1331.439,197.3310938,0.813,24,50,3.89,463.68
09-08-2018,0.33,15.666,5.721,20.005,0.39,17.823,1331.439,431.0713008,0.95,24,47,5,1551.48
09-08-2018,0.38,15.666,5.721,20.005,0.548,28.101,1331.439,643.1165253,0.656,25,47,5.56,2505.72
09-08-2018,0.42,15.666,5.721,20.005,0.682,38.1,1331.439,849.7116272,0.556,25,47,5,2727.48
09-08-2018,0.46,15.666,5.721,20.005,0.782,47.214,1331.439,1007.943541,0.95,24,53,3.89,2216.76
09-08-2018,0.5,15.666,5.721,20.005,0.843,54.442,1331.439,1063.029155,0.95,23,65,3.89,2383.08
09-08-2018,0.54,15.666,5.721,20.005,0.859,58.322,1331.439,1124.138866,0.95,24,59.5,4.03,1635.48
09-08-2018,0.58,15.666,5.721,20.005,0.83,57.677,1331.439,1124.138866,1,25,57,3.06,2051.28
09-08-2018,0.63,15.666,5.721,20.005,0.758,52.725,1331.439,1063.029155,0.95,26,51,2.5,3368.4
09-08-2018,0.67,15.666,5.721,20.005,0.648,44.85,1331.439,957.1353654,0.95,26.5,48,1.53,3069.36
09-08-2018,0.71,15.666,5.721,20.005,0.507,35.415,1331.439,799.5183162,0.95,27,42,3.06,4458.72
09-08-2018,0.75,15.666,5.721,20.005,0.344,25.291,1331.439,589.9375243,0.5,28,35,5,2898.84
09-08-2018,0.79,15.666,5.721,20.005,0.172,15.012,1331.439,354.1946869,0.813,27.5,32,3.89,1037.4
09-08-2018,0.83,15.666,5.721,20.005,0.001,4.966,1331.439,121.7193277,0.656,26.5,33,5,305.76
09-08-2018,0.88,15.666,5.721,20.005,0,0.022,1331.439,0.53462,0.813,25,32,3.89,0
09-08-2018,0.92,15.666,5.721,20.005,0,0,1331.439,0.53462,0.5,24.5,33,3.89,0
09-08-2018,0.96,15.666,5.721,20.005,0,0,1331.439,0.53462,0.3,24,31,3.89,0
10-08-2018,0,15.363,5.743,19.979,0,0,1331.922,0,0.5,23,31,3.89,0
10-08-2018,0.04,15.363,5.743,19.979,0,0,1331.922,0,0.813,23,30,5,0
10-08-2018,0.08,15.363,5.743,19.979,0,0,1331.922,0,0.813,22,33,6.11,0
10-08-2018,0.13,15.363,5.743,19.979,0,0,1331.922,0,0.813,21,35,6.11,0
10-08-2018,0.17,15.363,5.743,19.979,0,0,1331.922,0,0.813,21,38,6.11,0
10-08-2018,0.21,15.363,5.743,19.979,0,0,1331.922,0,0.813,20,43,5.56,0
10-08-2018,0.25,15.363,5.743,19.979,0.043,1.24,1331.922,27.46559868,0.813,19,49,5,8.4
10-08-2018,0.29,15.363,5.743,19.979,0.216,7.481,1331.922,164.3724846,0.813,18,52,5,633.36
10-08-2018,0.33,15.363,5.743,19.979,0.387,17.633,1331.922,431.0713008,0.5,19,49,5,2450.28
10-08-2018,0.38,15.363,5.743,19.979,0.545,27.91,1331.922,643.1165253,0.5,20,46,6.11,5878.32
10-08-2018,0.42,15.363,5.743,19.979,0.679,37.897,1331.922,849.7116272,0.5,21,40,6.11,8135.4
10-08-2018,0.46,15.363,5.743,19.979,0.78,46.987,1331.922,1007.943541,0.25,22,34,6.53,10892.28
10-08-2018,0.5,15.363,5.743,19.979,0.84,54.18,1331.922,1063.029155,0,23,30,6.53,12175.8
10-08-2018,0.54,15.363,5.743,19.979,0.856,58.03,1331.922,1124.138866,0.5,24,27,6.11,12333.72
10-08-2018,0.58,15.363,5.743,19.979,0.827,57.379,1331.922,1124.138866,0,24,27,5,12311.04
10-08-2018,0.63,15.363,5.743,19.979,0.755,52.444,1331.922,1063.029155,0.5,24,27,6.11,11469.36
10-08-2018,0.67,15.363,5.743,19.979,0.645,44.592,1331.922,957.1353654,0,24,25,5,9264.36
10-08-2018,0.71,15.363,5.743,19.979,0.503,35.172,1331.922,799.5183162,0,24,25,5,4455.36
10-08-2018,0.75,15.363,5.743,19.979,0.34,25.055,1331.922,589.9375243,0,25,21,5,3552.36
10-08-2018,0.79,15.363,5.743,19.979,0.168,14.776,1331.922,354.1946869,0,24,24,3.89,1759.8
10-08-2018,0.83,15.363,5.743,19.979,0,4.824,1331.922,121.7193277,0.25,23.5,23.5,3.47,478.8
10-08-2018,0.88,15.363,5.743,19.979,0,0,1331.922,0.53462,0.5,23,25,3.06,4.2
10-08-2018,0.92,15.363,5.743,19.979,0,0,1331.922,0.53462,0.5,21.5,30,2.5,0
10-08-2018,0.96,15.363,5.743,19.979,0,0,1331.922,0.53462,0.375,20.75,32.5,2.22,0
11-08-2018,0,15.056,5.764,19.952,0,0,1332.415,0,0.25,20,35,1.94,0
11-08-2018,0.04,15.056,5.764,19.952,0,0,1332.415,0,0,19,40,1.94,0
11-08-2018,0.08,15.056,5.764,19.952,0,0,1332.415,0,0,19,37,3.06,0
11-08-2018,0.13,15.056,5.764,19.952,0,0,1332.415,0,0,18,40,3.06,0
11-08-2018,0.17,15.056,5.764,19.952,0,0,1332.415,0,0,17,42,1.94,0
11-08-2018,0.21,15.056,5.764,19.952,0,0,1332.415,0,0,17,42,3.06,0
11-08-2018,0.25,15.056,5.764,19.952,0.04,1.138,1332.415,27.46559868,0,17,41,3.06,22.68
11-08-2018,0.29,15.056,5.764,19.952,0.213,7.282,1332.415,164.3724846,0,16,48,1.94,415.8
11-08-2018,0.33,15.056,5.764,19.952,0.384,17.441,1332.415,403.0330625,0,18,42,1.94,2583
11-08-2018,0.38,15.056,5.764,19.952,0.542,27.716,1332.415,643.1165253,0,20,35,3.06,5838.84
11-08-2018,0.42,15.056,5.764,19.952,0.676,37.691,1332.415,849.7116272,0,21,33,3.89,8446.2
11-08-2018,0.46,15.056,5.764,19.952,0.777,46.757,1332.415,957.1353654,0,23,27,3.89,10891.44
11-08-2018,0.5,15.056,5.764,19.952,0.837,53.914,1332.415,1063.029155,0,24,25,3.68,12073.32
