Date dd.mm.yyy,Time hh:mm,"Solar declination angle, deg.","Sunrise time, h","Sunset time, h",Solar zenith angle cosine,"Solar altitude angle, deg.","Solar constant, Wh/m2","Cloudiness, fact, p.u.","Temperature, fact, ˚С","Humidity, fact, %","Wind speed, fact, m/s","Solar irradiation at the boarder of the atmosphere, Wh/m2"
23-12-2017,0.21,-23.432,8.55,16.94,0,0,1411.684,0.5,-5,100,1.11,0
23-12-2017,0.25,-23.432,8.55,16.94,0,0,1411.684,0.5,-5,100,0.97,0
23-12-2017,0.29,-23.432,8.55,16.94,0,0,1411.684,0.881,-5,100,1.11,0
23-12-2017,0.33,-23.432,8.55,16.94,0,0,1411.684,1,-5,100,1.53,0
23-12-2017,0.38,-23.432,8.55,16.94,0.064,1.842,1411.684,0.95,-5,100,1.11,45.888
23-12-2017,0.42,-23.432,8.55,16.94,0.188,7.27,1411.684,0.95,-5,100,1.53,181.65
23-12-2017,0.46,-23.432,8.55,16.94,0.28,13.555,1411.684,0.975,-5,100,1.94,334.73
23-12-2017,0.5,-23.432,8.55,16.94,0.333,17.847,1411.684,0.967,-4.67,100,2.31,437.295
23-12-2017,0.54,-23.432,8.55,16.94,0.343,19.761,1411.684,0.95,-4,100,3.06,482.355
23-12-2017,0.58,-23.432,8.55,16.94,0.311,19.099,1411.684,0.95,-3,100,1.94,466.839
23-12-2017,0.63,-23.432,8.55,16.94,0.238,15.933,1411.684,0.95,-3,100,3.06,391.804
23-12-2017,0.67,-23.432,8.55,16.94,0.129,10.569,1411.684,0.975,-2,100,3.47,262.365
23-12-2017,0.71,-23.432,8.55,16.94,0,3.694,1411.684,1,-2,100,3.89,93.3
23-12-2017,0.75,-23.432,8.55,16.94,0,0,1411.684,1,-2.5,100,4.44,0
23-12-2017,0.79,-23.432,8.55,16.94,0,0,1411.684,1,-3,100,3.89,0
23-12-2017,0.83,-23.432,8.55,16.94,0,0,1411.684,1,-3,100,3.89,0
23-12-2017,0.88,-23.432,8.55,16.94,0,0,1411.684,0.95,-3,100,3.47,0
23-12-2017,0.92,-23.432,8.55,16.94,0,0,1411.684,1,-3,100,3.47,0
23-12-2017,0.96,-23.432,8.55,16.94,0,0,1411.684,1,-3,100,3.47,0
24-12-2017,0,-23.413,8.556,16.95,0,0,1411.784,1,-3,100,3.06,0
24-12-2017,0.04,-23.413,8.556,16.95,0,0,1411.784,1,-3,100,1.94,0
24-12-2017,0.08,-23.413,8.556,16.95,0,0,1411.784,0.95,-3,100,1.94,0
24-12-2017,0.13,-23.413,8.556,16.95,0,0,1411.784,0.95,-3,96.5,3.06,0
24-12-2017,0.17,-23.413,8.556,16.95,0,0,1411.784,0.95,-3,96.5,2.5,0
24-12-2017,0.21,-23.413,8.556,16.95,0,0,1411.784,0.95,-3,93,1.53,0
24-12-2017,0.25,-23.413,8.556,16.95,0,0,1411.784,0.95,-3,93,1.11,0
24-12-2017,0.29,-23.413,8.556,16.95,0,0,1411.784,0.95,-3,93,1.11,0
24-12-2017,0.33,-23.413,8.556,16.95,0,0,1411.784,0.95,-4,100,0,0
24-12-2017,0.38,-23.413,8.556,16.95,0.063,1.82,1411.784,0.95,-4,100,0,45.313
24-12-2017,0.42,-23.413,8.556,16.95,0.188,7.231,1411.784,1,-3,100,1.11,180.698
24-12-2017,0.46,-23.413,8.556,16.95,0.28,13.53,1411.784,1,-3,100,1.94,334.167
24-12-2017,0.5,-23.413,8.556,16.95,0.333,17.84,1411.784,1,-3,100,2.08,437.178
24-12-2017,0.54,-23.413,8.556,16.95,0.344,19.775,1411.784,1,-3,100,3.06,482.712
24-12-2017,0.58,-23.413,8.556,16.95,0.312,19.133,1411.784,1,-3,100,3.06,467.665
24-12-2017,0.63,-23.413,8.556,16.95,0.239,15.984,1411.784,0.881,-2,100,1.94,393.062
24-12-2017,0.67,-23.413,8.556,16.95,0.13,10.635,1411.784,0.813,-2,100,3.06,263.989
24-12-2017,0.71,-23.413,8.556,16.95,0,3.731,1411.784,0.95,-2,100,3.06,94.244
24-12-2017,0.75,-23.413,8.556,16.95,0,0,1411.784,0.95,-2,100,3.06,0
24-12-2017,0.79,-23.413,8.556,16.95,0,0,1411.784,0.95,-1,93,3.89,0
24-12-2017,0.83,-23.413,8.556,16.95,0,0,1411.784,0.95,-1,100,4.44,0
24-12-2017,0.88,-23.413,8.556,16.95,0,0,1411.784,0.95,-0.5,96.5,6.11,0
24-12-2017,0.92,-23.413,8.556,16.95,0,0,1411.784,0.95,-1,100,6.11,0
24-12-2017,0.96,-23.413,8.556,16.95,0,0,1411.784,0.95,-1,89.5,4.44,0
25-12-2017,0,-23.387,8.561,16.96,0,0,1411.871,0.95,-1.5,89.5,4.44,0
25-12-2017,0.04,-23.387,8.561,16.96,0,0,1411.871,0.975,-1,93,5.97,0
25-12-2017,0.08,-23.387,8.561,16.96,0,0,1411.871,1,-2,97,6.53,0
25-12-2017,0.13,-23.387,8.561,16.96,0,0,1411.871,0.975,-2,100,9.44,0
25-12-2017,0.17,-23.387,8.561,16.96,0,0,1411.871,1,-1,100,10,0
25-12-2017,0.21,-23.387,8.561,16.96,0,0,1411.871,0.95,0,100,12.5,0
25-12-2017,0.25,-23.387,8.561,16.96,0,0,1411.871,0.975,1,100,11.94,0
25-12-2017,0.29,-23.387,8.561,16.96,0,0,1411.871,1,2,93,11.94,0
25-12-2017,0.33,-23.387,8.561,16.96,0,0,1411.871,1,2,90,12.5,0
25-12-2017,0.38,-23.387,8.561,16.96,0.063,1.799,1411.871,0.813,1.5,81,12.08,44.809
25-12-2017,0.42,-23.387,8.561,16.96,0.187,7.197,1411.871,0.813,1,81,12.5,179.886
25-12-2017,0.46,-23.387,8.561,16.96,0.279,13.512,1411.871,0.5,2,70,13.89,333.75
25-12-2017,0.5,-23.387,8.561,16.96,0.333,17.841,1411.871,0.5,2,70,13.06,437.212
25-12-2017,0.54,-23.387,8.561,16.96,0.344,19.795,1411.871,0.25,2,70,13.89,483.221
25-12-2017,0.58,-23.387,8.561,16.96,0.312,19.174,1411.871,0.5,2,70,13.06,468.642
25-12-2017,0.63,-23.387,8.561,16.96,0.24,16.043,1411.871,0,2,70,12.5,394.469
25-12-2017,0.67,-23.387,8.561,16.96,0.131,10.707,1411.871,0,2,70,11.53,265.755
25-12-2017,0.71,-23.387,8.561,16.96,0,3.77,1411.871,0.25,1.5,78,9.44,95.262
25-12-2017,0.75,-23.387,8.561,16.96,0,0,1411.871,0.5,1,81,8.06,0
25-12-2017,0.79,-23.387,8.561,16.96,0,0,1411.871,0.813,1.5,81,7.5,0
25-12-2017,0.83,-23.387,8.561,16.96,0,0,1411.871,0.95,2,81,7.5,0
25-12-2017,0.88,-23.387,8.561,16.96,0,0,1411.871,1,1,93,7.08,0
25-12-2017,0.92,-23.387,8.561,16.96,0,0,1411.871,1,0,100,5,0
25-12-2017,0.96,-23.387,8.561,16.96,0,0,1411.871,1,0,100,3.89,0
26-12-2017,0,-23.354,8.566,16.971,0,0,1411.944,1,0,100,3.06,0
26-12-2017,0.04,-23.354,8.566,16.971,0,0,1411.944,0.906,0,100,5,0
26-12-2017,0.08,-23.354,8.566,16.971,0,0,1411.944,0.813,0,100,6.11,0
26-12-2017,0.13,-23.354,8.566,16.971,0,0,1411.944,0.813,0,100,6.53,0
26-12-2017,0.17,-23.354,8.566,16.971,0,0,1411.944,0.406,-0.5,100,6.94,0
26-12-2017,0.21,-23.354,8.566,16.971,0,0,1411.944,0.5,-1.5,100,6.94,0
26-12-2017,0.25,-23.354,8.566,16.971,0,0,1411.944,0.5,-2,100,7.5,0
26-12-2017,0.29,-23.354,8.566,16.971,0,0,1411.944,0.5,-2,93,8.06,0
26-12-2017,0.33,-23.354,8.566,16.971,0,0,1411.944,0.5,-3,93,8.06,0
26-12-2017,0.38,-23.354,8.566,16.971,0.062,1.782,1411.944,0.5,-4,89.5,9.44,44.375
26-12-2017,0.42,-23.354,8.566,16.971,0.187,7.17,1411.944,0.5,-4,86,6.11,179.217
26-12-2017,0.46,-23.354,8.566,16.971,0.279,13.501,1411.944,0,-3,80,8.06,333.481
26-12-2017,0.5,-23.354,8.566,16.971,0.333,17.848,1411.944,0,-2,74,8.47,437.397
26-12-2017,0.54,-23.354,8.566,16.971,0.345,19.823,1411.944,0,-1,75,8.89,483.882
26-12-2017,0.58,-23.354,8.566,16.971,0.313,19.221,1411.944,0,-1,77.5,8.89,469.77
26-12-2017,0.63,-23.354,8.566,16.971,0.241,16.107,1411.944,0,-1,80,7.5,396.022
26-12-2017,0.67,-23.354,8.566,16.971,0.133,10.785,1411.944,0,-1,75,6.11,267.664
26-12-2017,0.71,-23.354,8.566,16.971,0,3.811,1411.944,0,-2,80,5.56,96.353
26-12-2017,0.75,-23.354,8.566,16.971,0,0,1411.944,0,-3,86,3.89,0
26-12-2017,0.79,-23.354,8.566,16.971,0,0,1411.944,0,-2,86,3.47,0
26-12-2017,0.83,-23.354,8.566,16.971,0,0,1411.944,0,-3,93,5,0
26-12-2017,0.88,-23.354,8.566,16.971,0,0,1411.944,0,-2,89.5,4.44,0
26-12-2017,0.92,-23.354,8.566,16.971,0,0,1411.944,0,-2,83,2.92,0
26-12-2017,0.96,-23.354,8.566,16.971,0,0,1411.944,0,-4.5,89.5,3.47,0
27-12-2017,0,-23.314,8.57,16.982,0,0,1412.004,0,-4.5,86,3.06,0
27-12-2017,0.04,-23.314,8.57,16.982,0,0,1412.004,0.5,-4.5,89.5,3.06,0
27-12-2017,0.08,-23.314,8.57,16.982,0,0,1412.004,0.5,-4,89.5,3.47,0
27-12-2017,0.13,-23.314,8.57,16.982,0,0,1412.004,0.5,-4,93,3.89,0
27-12-2017,0.17,-23.314,8.57,16.982,0,0,1412.004,0.5,-3.5,96.5,2.5,0
27-12-2017,0.21,-23.314,8.57,16.982,0,0,1412.004,0.5,-0.5,96.5,4.44,0
27-12-2017,0.25,-23.314,8.57,16.982,0,0,1412.004,0.813,-1,100,5,0
27-12-2017,0.29,-23.314,8.57,16.982,0,0,1412.004,0.656,0.5,96.5,5,0
27-12-2017,0.33,-23.314,8.57,16.982,0,0,1412.004,0.813,1,93,2.5,0
27-12-2017,0.38,-23.314,8.57,16.982,0.062,1.768,1412.004,0.813,1,100,2.5,44.012
27-12-2017,0.42,-23.314,8.57,16.982,0.187,7.148,1412.004,0.881,1,100,0.97,178.69
27-12-2017,0.46,-23.314,8.57,16.982,0.279,13.495,1412.004,0.95,2,93,1.11,333.359
27-12-2017,0.5,-23.314,8.57,16.982,0.334,17.862,1412.004,0.813,2,93,1.11,437.732
27-12-2017,0.54,-23.314,8.57,16.982,0.346,19.857,1412.004,0.813,2,100,1.94,484.695
27-12-2017,0.58,-23.314,8.57,16.982,0.314,19.275,1412.004,0.813,3,93,2.5,471.049
27-12-2017,0.63,-23.314,8.57,16.982,0.242,16.178,1412.004,0.5,4,93,1.11,397.723
27-12-2017,0.67,-23.314,8.57,16.982,0.134,10.869,1412.004,0.5,3,93,1.94,269.713
27-12-2017,0.71,-23.314,8.57,16.982,0,3.856,1412.004,0.5,3,93,3.06,97.517
27-12-2017,0.75,-23.314,8.57,16.982,0,0,1412.004,0.5,2.5,96.5,1.94,0
27-12-2017,0.79,-23.314,8.57,16.982,0,0,1412.004,0,2,93,3.06,0
27-12-2017,0.83,-23.314,8.57,16.982,0,0,1412.004,0.5,1,100,1.94,0
27-12-2017,0.88,-23.314,8.57,16.982,0,0,1412.004,0.813,1,100,1.94,0
27-12-2017,0.92,-23.314,8.57,16.982,0,0,1412.004,0.975,0.5,100,1.94,0
27-12-2017,0.96,-23.314,8.57,16.982,0,0,1412.004,0.813,0,100,2.5,0
28-12-2017,0,-23.268,8.573,16.994,0,0,1412.051,0.95,1,100,3.89,0
28-12-2017,0.04,-23.268,8.573,16.994,0,0,1412.051,0.95,1,100,3.47,0
28-12-2017,0.08,-23.268,8.573,16.994,0,0,1412.051,0.95,1,100,3.06,0
28-12-2017,0.13,-23.268,8.573,16.994,0,0,1412.051,0.95,2,100,3.06,0
28-12-2017,0.17,-23.268,8.573,16.994,0,0,1412.051,0.975,2,100,3.06,0
28-12-2017,0.21,-23.268,8.573,16.994,0,0,1412.051,0.95,3,96.5,3.06,0
28-12-2017,0.25,-23.268,8.573,16.994,0,0,1412.051,0.95,3,100,3.06,0
28-12-2017,0.29,-23.268,8.573,16.994,0,0,1412.051,0.95,2,100,2.5,0
28-12-2017,0.33,-23.268,8.573,16.994,0,0,1412.051,0.95,2,100,3.47,0
28-12-2017,0.38,-23.268,8.573,16.994,0.061,1.756,1412.051,0.95,2,100,1.94,43.721
28-12-2017,0.42,-23.268,8.573,16.994,0.187,7.133,1412.051,0.95,2,100,3.47,178.306
28-12-2017,0.46,-23.268,8.573,16.994,0.28,13.496,1412.051,0.95,2,100,3.06,333.386
28-12-2017,0.5,-23.268,8.573,16.994,0.334,17.882,1412.051,0.95,3,100,3.06,438.218
28-12-2017,0.54,-23.268,8.573,16.994,0.346,19.898,1412.051,0.95,3,96.5,2.5,485.66
28-12-2017,0.58,-23.268,8.573,16.994,0.316,19.335,1412.051,0.95,4,93,3.06,472.477
28-12-2017,0.63,-23.268,8.573,16.994,0.244,16.255,1412.051,0.813,5,93,1.94,399.568
28-12-2017,0.67,-23.268,8.573,16.994,0.136,10.959,1412.051,0.813,6,87,1.94,271.902
28-12-2017,0.71,-23.268,8.573,16.994,0,3.904,1412.051,0.813,6,87,2.5,98.753
28-12-2017,0.75,-23.268,8.573,16.994,0,0,1412.051,0.813,5,93.5,3.06,0
28-12-2017,0.79,-23.268,8.573,16.994,0,0,1412.051,0.813,4,100,1.94,0
28-12-2017,0.83,-23.268,8.573,16.994,0,0,1412.051,0.5,4,96.5,3.89,0
28-12-2017,0.88,-23.268,8.573,16.994,0,0,1412.051,0.5,4,87,3.06,0
28-12-2017,0.92,-23.268,8.573,16.994,0,0,1412.051,0.5,3.5,90,3.06,0
28-12-2017,0.96,-23.268,8.573,16.994,0,0,1412.051,0.656,3,87,3.89,0
29-12-2017,0,-23.214,8.576,17.007,0,0,1412.084,0.656,3,87,3.06,0
29-12-2017,0.04,-23.214,8.576,17.007,0,0,1412.084,0.813,3.5,87,3.47,0
29-12-2017,0.08,-23.214,8.576,17.007,0,0,1412.084,0.5,3,87,3.89,0
29-12-2017,0.13,-23.214,8.576,17.007,0,0,1412.084,0.5,3,87,3.89,0
29-12-2017,0.17,-23.214,8.576,17.007,0,0,1412.084,0.5,3,87,3.06,0
29-12-2017,0.21,-23.214,8.576,17.007,0,0,1412.084,0.5,2.5,90,3.47,0
29-12-2017,0.25,-23.214,8.576,17.007,0,0,1412.084,0.5,1.5,96.5,3.47,0
29-12-2017,0.29,-23.214,8.576,17.007,0,0,1412.084,0.5,2,93,3.06,0
29-12-2017,0.33,-23.214,8.576,17.007,0,0,1412.084,0.656,2.5,96.5,3.47,0
29-12-2017,0.38,-23.214,8.576,17.007,0.061,1.748,1412.084,0.5,3,93,3.89,43.503
29-12-2017,0.42,-23.214,8.576,17.007,0.187,7.123,1412.084,0.5,3,93,3.89,178.067
29-12-2017,0.46,-23.214,8.576,17.007,0.28,13.504,1412.084,0.5,3.5,85,3.47,333.561
29-12-2017,0.5,-23.214,8.576,17.007,0.335,17.909,1412.084,0.5,4.5,81,4.44,438.856
29-12-2017,0.54,-23.214,8.576,17.007,0.347,19.945,1412.084,0.25,5,78.5,6.53,486.775
29-12-2017,0.58,-23.214,8.576,17.007,0.317,19.403,1412.084,0.167,5.67,77.67,5.65,474.054
29-12-2017,0.63,-23.214,8.576,17.007,0.245,16.338,1412.084,0,7,76,3.89,401.558
29-12-2017,0.67,-23.214,8.576,17.007,0.138,11.055,1412.084,0,6,76,3.89,274.229
29-12-2017,0.71,-23.214,8.576,17.007,0.001,3.983,1412.084,0.271,4.67,83.33,3.61,100.744
29-12-2017,0.75,-23.214,8.576,17.007,0,0.029,1412.084,0.406,4,87,3.47,0.72
29-12-2017,0.79,-23.214,8.576,17.007,0,0,1412.084,0,3,84,3.06,0
29-12-2017,0.83,-23.214,8.576,17.007,0,0,1412.084,0,3,81,3.06,0
29-12-2017,0.88,-23.214,8.576,17.007,0,0,1412.084,0,1,87,3.47,0
29-12-2017,0.92,-23.214,8.576,17.007,0,0,1412.084,0,1,87,2.08,0
29-12-2017,0.96,-23.214,8.576,17.007,0,0,1412.084,0,-0.5,93,2.92,0
30-12-2017,0,-23.153,8.578,17.02,0,0,1412.104,0,-1,100,3.06,0
30-12-2017,0.04,-23.153,8.578,17.02,0,0,1412.104,0,-1,100,4.03,0
30-12-2017,0.08,-23.153,8.578,17.02,0,0,1412.104,0.25,-2,100,3.47,0
30-12-2017,0.13,-23.153,8.578,17.02,0,0,1412.104,0,-2,100,2.92,0
30-12-2017,0.17,-23.153,8.578,17.02,0,0,1412.104,0,-2,100,3.06,0
30-12-2017,0.21,-23.153,8.578,17.02,0,0,1412.104,0.5,-2,100,2.5,0
30-12-2017,0.25,-23.153,8.578,17.02,0,0,1412.104,0,-2,100,2.5,0
30-12-2017,0.29,-23.153,8.578,17.02,0,0,1412.104,0.5,-2,100,3.06,0
30-12-2017,0.33,-23.153,8.578,17.02,0,0,1412.104,0.95,-3,100,3.06,0
30-12-2017,0.38,-23.153,8.578,17.02,0.061,1.742,1412.104,0.475,-3,100,3.47,43.357
30-12-2017,0.42,-23.153,8.578,17.02,0.187,7.119,1412.104,0,-3,100,2.08,177.973
30-12-2017,0.46,-23.153,8.578,17.02,0.28,13.517,1412.104,0,-3,100,1.94,333.886
30-12-2017,0.5,-23.153,8.578,17.02,0.336,17.942,1412.104,0,-3,100,1.11,439.644
30-12-2017,0.54,-23.153,8.578,17.02,0.348,20,1412.104,0,-3,100,1.53,488.041
30-12-2017,0.58,-23.153,8.578,17.02,0.318,19.476,1412.104,0.25,-2,96.5,1.11,475.778
30-12-2017,0.63,-23.153,8.578,17.02,0.247,16.428,1412.104,0.125,-2,98.25,1.32,403.691
30-12-2017,0.67,-23.153,8.578,17.02,0.139,11.156,1412.104,0,-2,100,1.53,276.693
30-12-2017,0.71,-23.153,8.578,17.02,0.003,4.093,1412.104,0,-2,100,1.11,103.437
30-12-2017,0.75,-23.153,8.578,17.02,0,0.085,1412.104,0.475,-2,100,0.56,2.106
30-12-2017,0.79,-23.153,8.578,17.02,0,0,1412.104,0,-3,100,3.06,0
30-12-2017,0.83,-23.153,8.578,17.02,0,0,1412.104,0.5,-3,100,3.06,0
30-12-2017,0.88,-23.153,8.578,17.02,0,0,1412.104,0.25,-3,100,3.06,0
30-12-2017,0.92,-23.153,8.578,17.02,0,0,1412.104,0.656,-3,100,2.5,0
30-12-2017,0.96,-23.153,8.578,17.02,0,0,1412.104,0.95,-3,100,1.53,0
31-12-2017,0,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,2.5,0
31-12-2017,0.04,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,0.97,0
31-12-2017,0.08,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,1.94,0
31-12-2017,0.13,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,2.08,0
31-12-2017,0.17,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,1.53,0
31-12-2017,0.21,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,0,0
31-12-2017,0.25,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,0,0
31-12-2017,0.29,-23.086,8.579,17.034,0,0,1412.111,0.95,-3,100,1.53,0
31-12-2017,0.33,-23.086,8.579,17.034,0,0,1412.111,0.95,-2.5,100,1.11,0
31-12-2017,0.38,-23.086,8.579,17.034,0.061,1.739,1412.111,0.95,-2,100,1.53,43.284
31-12-2017,0.42,-23.086,8.579,17.034,0.187,7.122,1412.111,0.975,-2,100,0.56,178.024
31-12-2017,0.46,-23.086,8.579,17.034,0.281,13.537,1412.111,0.95,-2,100,1.53,334.36
31-12-2017,0.5,-23.086,8.579,17.034,0.336,17.983,1412.111,0.975,-2,100,1.94,440.584
31-12-2017,0.54,-23.086,8.579,17.034,0.35,20.061,1412.111,0.95,-2,100,1.94,489.457
31-12-2017,0.58,-23.086,8.579,17.034,0.32,19.557,1412.111,0.95,-1,100,1.94,477.65
31-12-2017,0.63,-23.086,8.579,17.034,0.249,16.524,1412.111,0.95,-0.5,96.5,1.53,405.966
31-12-2017,0.67,-23.086,8.579,17.034,0.141,11.263,1412.111,0.95,0,100,1.53,279.292
31-12-2017,0.71,-23.086,8.579,17.034,0.005,4.207,1412.111,0.95,0,100,0,106.258
31-12-2017,0.75,-23.086,8.579,17.034,0,0.144,1412.111,0.95,0,100,0.97,3.554
31-12-2017,0.79,-23.086,8.579,17.034,0,0,1412.111,0.95,0,100,1.11,0
31-12-2017,0.83,-23.086,8.579,17.034,0,0,1412.111,0.881,0,100,0.56,0
31-12-2017,0.88,-23.086,8.579,17.034,0,0,1412.111,0.813,0,100,0.56,0
31-12-2017,0.92,-23.086,8.579,17.034,0,0,1412.111,0.656,0,100,1.53,0
31-12-2017,0.96,-23.086,8.579,17.034,0,0,1412.111,0.725,0,100,1.53,0
01-01-2018,0,-23.012,8.58,17.048,0,0,1412.104,0.95,0,100,0.97,0
01-01-2018,0.04,-23.012,8.58,17.048,0,0,1412.104,1,1,100,1.94,0
01-01-2018,0.08,-23.012,8.58,17.048,0,0,1412.104,0.813,1,100,1.53,0
01-01-2018,0.13,-23.012,8.58,17.048,0,0,1412.104,0.813,1,100,1.94,0
01-01-2018,0.17,-23.012,8.58,17.048,0,0,1412.104,0.813,1,100,1.94,0
01-01-2018,0.21,-23.012,8.58,17.048,0,0,1412.104,0.95,1,100,1.53,0
01-01-2018,0.25,-23.012,8.58,17.048,0,0,1412.104,0.813,1,100,1.11,0
01-01-2018,0.29,-23.012,8.58,17.048,0,0,1412.104,0.813,1,100,1.11,0
01-01-2018,0.33,-23.012,8.58,17.048,0,0,1412.104,0.95,1,100,1.94,0
01-01-2018,0.38,-23.012,8.58,17.048,0.061,1.739,1412.104,0.813,0.5,100,3.06,43.284
01-01-2018,0.42,-23.012,8.58,17.048,0.187,7.13,1412.104,0.881,0,100,3.06,178.222
01-01-2018,0.46,-23.012,8.58,17.048,0.281,13.564,1412.104,0.975,0,100,3.47,334.983
01-01-2018,0.5,-23.012,8.58,17.048,0.337,18.029,1412.104,0.95,0,100,3.06,441.674
01-01-2018,0.54,-23.012,8.58,17.048,0.351,20.128,1412.104,0.95,0.5,100,3.06,491.023
01-01-2018,0.58,-23.012,8.58,17.048,0.321,19.643,1412.104,1,1,100,3.06,479.668
01-01-2018,0.63,-23.012,8.58,17.048,0.251,16.626,1412.104,0.95,1,100,3.89,408.383
01-01-2018,0.67,-23.012,8.58,17.048,0.143,11.376,1412.104,0.95,1,100,3.06,282.024
01-01-2018,0.71,-23.012,8.58,17.048,0.007,4.327,1412.104,0.95,0,100,3.89,109.204
01-01-2018,0.75,-23.012,8.58,17.048,0,0.205,1412.104,0.95,0,100,3.89,5.064
01-01-2018,0.79,-23.012,8.58,17.048,0,0,1412.104,0.813,0,100,1.94,0
01-01-2018,0.83,-23.012,8.58,17.048,0,0,1412.104,0.881,-0.5,100,0,0
01-01-2018,0.88,-23.012,8.58,17.048,0,0,1412.104,0.881,-1,100,0,0
01-01-2018,0.92,-23.012,8.58,17.048,0,0,1412.104,0.95,-1,100,0,0
01-01-2018,0.96,-23.012,8.58,17.048,0,0,1412.104,0.95,-1,96,1.53,0
02-01-2018,0,-22.931,8.58,17.063,0,0,1412.084,0.95,-2,100,5,0
02-01-2018,0.04,-22.931,8.58,17.063,0,0,1412.084,0.95,-2,100,5.56,0
02-01-2018,0.08,-22.931,8.58,17.063,0,0,1412.084,0.95,-2,100,5.56,0
02-01-2018,0.13,-22.931,8.58,17.063,0,0,1412.084,0.95,-2,100,4.44,0
02-01-2018,0.17,-22.931,8.58,17.063,0,0,1412.084,0.95,-2,100,4.44,0
02-01-2018,0.21,-22.931,8.58,17.063,0,0,1412.084,0.95,-2,100,5.56,0
02-01-2018,0.25,-22.931,8.58,17.063,0,0,1412.084,0.95,-1.5,100,4.44,0
02-01-2018,0.29,-22.931,8.58,17.063,0,0,1412.084,0.95,-1.5,100,5,0
02-01-2018,0.33,-22.931,8.58,17.063,0,0,1412.084,0.95,-1,100,4.44,0
02-01-2018,0.38,-22.931,8.58,17.063,0.061,1.742,1412.084,0.95,-1,100,3.89,43.358
02-01-2018,0.42,-22.931,8.58,17.063,0.187,7.145,1412.084,0.95,-1,100,4.44,178.566
02-01-2018,0.46,-22.931,8.58,17.063,0.282,13.596,1412.084,0.95,-1,100,5.56,335.757
02-01-2018,0.5,-22.931,8.58,17.063,0.338,18.083,1412.084,0.95,0,93,6.11,442.915
02-01-2018,0.54,-22.931,8.58,17.063,0.352,20.203,1412.084,0.95,-1,100,6.11,492.739
02-01-2018,0.58,-22.931,8.58,17.063,0.323,19.737,1412.084,0.95,-0.5,96.5,5,481.832
02-01-2018,0.63,-22.931,8.58,17.063,0.252,16.734,1412.084,0.881,0,87,4.44,410.938
02-01-2018,0.67,-22.931,8.58,17.063,0.145,11.495,1412.084,0.813,0,87,4.44,284.889
02-01-2018,0.71,-22.931,8.58,17.063,0.009,4.452,1412.084,0.813,0,87,4.44,112.274
02-01-2018,0.75,-22.931,8.58,17.063,0,0.269,1412.084,0.813,0,80,5,6.635
02-01-2018,0.79,-22.931,8.58,17.063,0,0,1412.084,0.813,-0.5,83,5.56,0
02-01-2018,0.83,-22.931,8.58,17.063,0,0,1412.084,0.813,-1,86,5.56,0
02-01-2018,0.88,-22.931,8.58,17.063,0,0,1412.084,0.813,-1,86,5.97,0
02-01-2018,0.92,-22.931,8.58,17.063,0,0,1412.084,0.813,-1,86,5,0
02-01-2018,0.96,-22.931,8.58,17.063,0,0,1412.084,0.881,-1,86,5.56,0
03-01-2018,0,-22.843,8.579,17.079,0,0,1412.051,0.95,-2,93,5.56,0
03-01-2018,0.04,-22.843,8.579,17.079,0,0,1412.051,0.95,-1.5,89.5,5,0
03-01-2018,0.08,-22.843,8.579,17.079,0,0,1412.051,0.95,-2,93,5.56,0
03-01-2018,0.13,-22.843,8.579,17.079,0,0,1412.051,0.95,-2,93,5,0
03-01-2018,0.17,-22.843,8.579,17.079,0,0,1412.051,0.95,-2,93,5,0
03-01-2018,0.21,-22.843,8.579,17.079,0,0,1412.051,0.95,-2,86,5,0
03-01-2018,0.25,-22.843,8.579,17.079,0,0,1412.051,0.813,-2.5,86,6.11,0
03-01-2018,0.29,-22.843,8.579,17.079,0,0,1412.051,0.813,-3,86,5.56,0
03-01-2018,0.33,-22.843,8.579,17.079,0,0,1412.051,0.475,-3,86,4.44,0
03-01-2018,0.38,-22.843,8.579,17.079,0.061,1.748,1412.051,0.881,-3,86,4.44,43.506
03-01-2018,0.42,-22.843,8.579,17.079,0.188,7.165,1412.051,0.95,-3,86,5.56,179.058
03-01-2018,0.46,-22.843,8.579,17.079,0.283,13.636,1412.051,0.813,-3,86,6.11,336.68
03-01-2018,0.5,-22.843,8.579,17.079,0.34,18.143,1412.051,0.656,-1.5,77.5,3.89,444.306
03-01-2018,0.54,-22.843,8.579,17.079,0.354,20.284,1412.051,0.25,-1,75,5,494.602
03-01-2018,0.58,-22.843,8.579,17.079,0.325,19.836,1412.051,0,0,69,3.89,484.14
03-01-2018,0.63,-22.843,8.579,17.079,0.255,16.849,1412.051,0,1,65,3.89,413.632
03-01-2018,0.67,-22.843,8.579,17.079,0.148,11.619,1412.051,0,1,65,3.89,287.885
03-01-2018,0.71,-22.843,8.579,17.079,0.012,4.582,1412.051,0,0.5,67,3.89,115.466
03-01-2018,0.75,-22.843,8.579,17.079,0,0.335,1412.051,0,-0.5,66.5,3.47,8.266
